kBirks_min = 0.0001
nH_min = 0.0001
nEH_min = 0.001
dEdxO_min = 0.0001
kBirks_max = 10
nH_max = 10
nEH_max = 10
dEdxO_max = 10
kBirks_step = 0.99999
nH_step = 0.99999
nEH_step = 0.9999
dEdxO_step = 0.99999


#	kBirks	nH	nEH	dEdxO
42	0.0001	0.0001	4.0006	2.00008
43	0.0001	0.0001	4.0006	3.00007
44	0.0001	0.0001	4.0006	4.00006
45	0.0001	0.0001	4.0006	5.00005
46	0.0001	0.0001	4.0006	6.00004
47	0.0001	0.0001	4.0006	7.00003
48	0.0001	0.0001	4.0006	8.00002
49	0.0001	0.0001	4.0006	9.00001
50	0.0001	0.0001	5.0005	0.0001
51	0.0001	0.0001	5.0005	1.00009
52	0.0001	0.0001	5.0005	2.00008
53	0.0001	0.0001	5.0005	3.00007
54	0.0001	0.0001	5.0005	4.00006
55	0.0001	0.0001	5.0005	5.00005
56	0.0001	0.0001	5.0005	6.00004
57	0.0001	0.0001	5.0005	7.00003
58	0.0001	0.0001	5.0005	8.00002
59	0.0001	0.0001	5.0005	9.00001
60	0.0001	0.0001	6.0004	0.0001
61	0.0001	0.0001	6.0004	1.00009
62	0.0001	0.0001	6.0004	2.00008
63	0.0001	0.0001	6.0004	3.00007
64	0.0001	0.0001	6.0004	4.00006
65	0.0001	0.0001	6.0004	5.00005
66	0.0001	0.0001	6.0004	6.00004
67	0.0001	0.0001	6.0004	7.00003
68	0.0001	0.0001	6.0004	8.00002
69	0.0001	0.0001	6.0004	9.00001
70	0.0001	0.0001	7.0003	0.0001
71	0.0001	0.0001	7.0003	1.00009
72	0.0001	0.0001	7.0003	2.00008
73	0.0001	0.0001	7.0003	3.00007
74	0.0001	0.0001	7.0003	4.00006
75	0.0001	0.0001	7.0003	5.00005
76	0.0001	0.0001	7.0003	6.00004
77	0.0001	0.0001	7.0003	7.00003
78	0.0001	0.0001	7.0003	8.00002
79	0.0001	0.0001	7.0003	9.00001
80	0.0001	0.0001	8.0002	0.0001
81	0.0001	0.0001	8.0002	1.00009
82	0.0001	0.0001	8.0002	2.00008
83	0.0001	0.0001	8.0002	3.00007
84	0.0001	0.0001	8.0002	4.00006
85	0.0001	0.0001	8.0002	5.00005
86	0.0001	0.0001	8.0002	6.00004
87	0.0001	0.0001	8.0002	7.00003
88	0.0001	0.0001	8.0002	8.00002
89	0.0001	0.0001	8.0002	9.00001
90	0.0001	0.0001	9.0001	0.0001
91	0.0001	0.0001	9.0001	1.00009
92	0.0001	0.0001	9.0001	2.00008
93	0.0001	0.0001	9.0001	3.00007
94	0.0001	0.0001	9.0001	4.00006
95	0.0001	0.0001	9.0001	5.00005
96	0.0001	0.0001	9.0001	6.00004
97	0.0001	0.0001	9.0001	7.00003
98	0.0001	0.0001	9.0001	8.00002
99	0.0001	0.0001	9.0001	9.00001
100	0.0001	1.00009	0.001	0.0001
101	0.0001	1.00009	0.001	1.00009
102	0.0001	1.00009	0.001	2.00008
103	0.0001	1.00009	0.001	3.00007
104	0.0001	1.00009	0.001	4.00006
105	0.0001	1.00009	0.001	5.00005
106	0.0001	1.00009	0.001	6.00004
107	0.0001	1.00009	0.001	7.00003
108	0.0001	1.00009	0.001	8.00002
109	0.0001	1.00009	0.001	9.00001
110	0.0001	1.00009	1.0009	0.0001
111	0.0001	1.00009	1.0009	1.00009
112	0.0001	1.00009	1.0009	2.00008
113	0.0001	1.00009	1.0009	3.00007
114	0.0001	1.00009	1.0009	4.00006
115	0.0001	1.00009	1.0009	5.00005
116	0.0001	1.00009	1.0009	6.00004
117	0.0001	1.00009	1.0009	7.00003
118	0.0001	1.00009	1.0009	8.00002
119	0.0001	1.00009	1.0009	9.00001
120	0.0001	1.00009	2.0008	0.0001
121	0.0001	1.00009	2.0008	1.00009
122	0.0001	1.00009	2.0008	2.00008
123	0.0001	1.00009	2.0008	3.00007
124	0.0001	1.00009	2.0008	4.00006
125	0.0001	1.00009	2.0008	5.00005
126	0.0001	1.00009	2.0008	6.00004
127	0.0001	1.00009	2.0008	7.00003
128	0.0001	1.00009	2.0008	8.00002
129	0.0001	1.00009	2.0008	9.00001
130	0.0001	1.00009	3.0007	0.0001
131	0.0001	1.00009	3.0007	1.00009
132	0.0001	1.00009	3.0007	2.00008
133	0.0001	1.00009	3.0007	3.00007
134	0.0001	1.00009	3.0007	4.00006
135	0.0001	1.00009	3.0007	5.00005
136	0.0001	1.00009	3.0007	6.00004
137	0.0001	1.00009	3.0007	7.00003
138	0.0001	1.00009	3.0007	8.00002
139	0.0001	1.00009	3.0007	9.00001
140	0.0001	1.00009	4.0006	0.0001
141	0.0001	1.00009	4.0006	1.00009
142	0.0001	1.00009	4.0006	2.00008
143	0.0001	1.00009	4.0006	3.00007
144	0.0001	1.00009	4.0006	4.00006
145	0.0001	1.00009	4.0006	5.00005
146	0.0001	1.00009	4.0006	6.00004
147	0.0001	1.00009	4.0006	7.00003
148	0.0001	1.00009	4.0006	8.00002
149	0.0001	1.00009	4.0006	9.00001
150	0.0001	1.00009	5.0005	0.0001
151	0.0001	1.00009	5.0005	1.00009
152	0.0001	1.00009	5.0005	2.00008
153	0.0001	1.00009	5.0005	3.00007
154	0.0001	1.00009	5.0005	4.00006
155	0.0001	1.00009	5.0005	5.00005
156	0.0001	1.00009	5.0005	6.00004
157	0.0001	1.00009	5.0005	7.00003
158	0.0001	1.00009	5.0005	8.00002
159	0.0001	1.00009	5.0005	9.00001
160	0.0001	1.00009	6.0004	0.0001
161	0.0001	1.00009	6.0004	1.00009
162	0.0001	1.00009	6.0004	2.00008
163	0.0001	1.00009	6.0004	3.00007
164	0.0001	1.00009	6.0004	4.00006
165	0.0001	1.00009	6.0004	5.00005
166	0.0001	1.00009	6.0004	6.00004
167	0.0001	1.00009	6.0004	7.00003
168	0.0001	1.00009	6.0004	8.00002
169	0.0001	1.00009	6.0004	9.00001
170	0.0001	1.00009	7.0003	0.0001
171	0.0001	1.00009	7.0003	1.00009
172	0.0001	1.00009	7.0003	2.00008
173	0.0001	1.00009	7.0003	3.00007
174	0.0001	1.00009	7.0003	4.00006
175	0.0001	1.00009	7.0003	5.00005
176	0.0001	1.00009	7.0003	6.00004
177	0.0001	1.00009	7.0003	7.00003
178	0.0001	1.00009	7.0003	8.00002
179	0.0001	1.00009	7.0003	9.00001
180	0.0001	1.00009	8.0002	0.0001
181	0.0001	1.00009	8.0002	1.00009
182	0.0001	1.00009	8.0002	2.00008
183	0.0001	1.00009	8.0002	3.00007
184	0.0001	1.00009	8.0002	4.00006
185	0.0001	1.00009	8.0002	5.00005
186	0.0001	1.00009	8.0002	6.00004
187	0.0001	1.00009	8.0002	7.00003
188	0.0001	1.00009	8.0002	8.00002
189	0.0001	1.00009	8.0002	9.00001
190	0.0001	1.00009	9.0001	0.0001
191	0.0001	1.00009	9.0001	1.00009
192	0.0001	1.00009	9.0001	2.00008
193	0.0001	1.00009	9.0001	3.00007
194	0.0001	1.00009	9.0001	4.00006
195	0.0001	1.00009	9.0001	5.00005
196	0.0001	1.00009	9.0001	6.00004
197	0.0001	1.00009	9.0001	7.00003
198	0.0001	1.00009	9.0001	8.00002
199	0.0001	1.00009	9.0001	9.00001
200	0.0001	2.00008	0.001	0.0001
201	0.0001	2.00008	0.001	1.00009
202	0.0001	2.00008	0.001	2.00008
203	0.0001	2.00008	0.001	3.00007
204	0.0001	2.00008	0.001	4.00006
205	0.0001	2.00008	0.001	5.00005
206	0.0001	2.00008	0.001	6.00004
207	0.0001	2.00008	0.001	7.00003
208	0.0001	2.00008	0.001	8.00002
209	0.0001	2.00008	0.001	9.00001
210	0.0001	2.00008	1.0009	0.0001
211	0.0001	2.00008	1.0009	1.00009
212	0.0001	2.00008	1.0009	2.00008
213	0.0001	2.00008	1.0009	3.00007
214	0.0001	2.00008	1.0009	4.00006
215	0.0001	2.00008	1.0009	5.00005
216	0.0001	2.00008	1.0009	6.00004
217	0.0001	2.00008	1.0009	7.00003
218	0.0001	2.00008	1.0009	8.00002
219	0.0001	2.00008	1.0009	9.00001
220	0.0001	2.00008	2.0008	0.0001
221	0.0001	2.00008	2.0008	1.00009
222	0.0001	2.00008	2.0008	2.00008
223	0.0001	2.00008	2.0008	3.00007
224	0.0001	2.00008	2.0008	4.00006
225	0.0001	2.00008	2.0008	5.00005
226	0.0001	2.00008	2.0008	6.00004
227	0.0001	2.00008	2.0008	7.00003
228	0.0001	2.00008	2.0008	8.00002
229	0.0001	2.00008	2.0008	9.00001
230	0.0001	2.00008	3.0007	0.0001
231	0.0001	2.00008	3.0007	1.00009
232	0.0001	2.00008	3.0007	2.00008
233	0.0001	2.00008	3.0007	3.00007
234	0.0001	2.00008	3.0007	4.00006
235	0.0001	2.00008	3.0007	5.00005
236	0.0001	2.00008	3.0007	6.00004
237	0.0001	2.00008	3.0007	7.00003
238	0.0001	2.00008	3.0007	8.00002
239	0.0001	2.00008	3.0007	9.00001
240	0.0001	2.00008	4.0006	0.0001
241	0.0001	2.00008	4.0006	1.00009
242	0.0001	2.00008	4.0006	2.00008
243	0.0001	2.00008	4.0006	3.00007
244	0.0001	2.00008	4.0006	4.00006
245	0.0001	2.00008	4.0006	5.00005
246	0.0001	2.00008	4.0006	6.00004
247	0.0001	2.00008	4.0006	7.00003
248	0.0001	2.00008	4.0006	8.00002
249	0.0001	2.00008	4.0006	9.00001
250	0.0001	2.00008	5.0005	0.0001
251	0.0001	2.00008	5.0005	1.00009
252	0.0001	2.00008	5.0005	2.00008
253	0.0001	2.00008	5.0005	3.00007
254	0.0001	2.00008	5.0005	4.00006
255	0.0001	2.00008	5.0005	5.00005
256	0.0001	2.00008	5.0005	6.00004
257	0.0001	2.00008	5.0005	7.00003
258	0.0001	2.00008	5.0005	8.00002
259	0.0001	2.00008	5.0005	9.00001
260	0.0001	2.00008	6.0004	0.0001
261	0.0001	2.00008	6.0004	1.00009
262	0.0001	2.00008	6.0004	2.00008
263	0.0001	2.00008	6.0004	3.00007
264	0.0001	2.00008	6.0004	4.00006
265	0.0001	2.00008	6.0004	5.00005
266	0.0001	2.00008	6.0004	6.00004
267	0.0001	2.00008	6.0004	7.00003
268	0.0001	2.00008	6.0004	8.00002
269	0.0001	2.00008	6.0004	9.00001
270	0.0001	2.00008	7.0003	0.0001
271	0.0001	2.00008	7.0003	1.00009
272	0.0001	2.00008	7.0003	2.00008
273	0.0001	2.00008	7.0003	3.00007
274	0.0001	2.00008	7.0003	4.00006
275	0.0001	2.00008	7.0003	5.00005
276	0.0001	2.00008	7.0003	6.00004
277	0.0001	2.00008	7.0003	7.00003
278	0.0001	2.00008	7.0003	8.00002
279	0.0001	2.00008	7.0003	9.00001
280	0.0001	2.00008	8.0002	0.0001
281	0.0001	2.00008	8.0002	1.00009
282	0.0001	2.00008	8.0002	2.00008
283	0.0001	2.00008	8.0002	3.00007
284	0.0001	2.00008	8.0002	4.00006
285	0.0001	2.00008	8.0002	5.00005
286	0.0001	2.00008	8.0002	6.00004
287	0.0001	2.00008	8.0002	7.00003
288	0.0001	2.00008	8.0002	8.00002
289	0.0001	2.00008	8.0002	9.00001
290	0.0001	2.00008	9.0001	0.0001
291	0.0001	2.00008	9.0001	1.00009
292	0.0001	2.00008	9.0001	2.00008
293	0.0001	2.00008	9.0001	3.00007
294	0.0001	2.00008	9.0001	4.00006
295	0.0001	2.00008	9.0001	5.00005
296	0.0001	2.00008	9.0001	6.00004
297	0.0001	2.00008	9.0001	7.00003
298	0.0001	2.00008	9.0001	8.00002
299	0.0001	2.00008	9.0001	9.00001
300	0.0001	3.00007	0.001	0.0001
301	0.0001	3.00007	0.001	1.00009
302	0.0001	3.00007	0.001	2.00008
303	0.0001	3.00007	0.001	3.00007
304	0.0001	3.00007	0.001	4.00006
305	0.0001	3.00007	0.001	5.00005
306	0.0001	3.00007	0.001	6.00004
307	0.0001	3.00007	0.001	7.00003
308	0.0001	3.00007	0.001	8.00002
309	0.0001	3.00007	0.001	9.00001
310	0.0001	3.00007	1.0009	0.0001
311	0.0001	3.00007	1.0009	1.00009
312	0.0001	3.00007	1.0009	2.00008
313	0.0001	3.00007	1.0009	3.00007
314	0.0001	3.00007	1.0009	4.00006
315	0.0001	3.00007	1.0009	5.00005
316	0.0001	3.00007	1.0009	6.00004
317	0.0001	3.00007	1.0009	7.00003
318	0.0001	3.00007	1.0009	8.00002
319	0.0001	3.00007	1.0009	9.00001
320	0.0001	3.00007	2.0008	0.0001
321	0.0001	3.00007	2.0008	1.00009
322	0.0001	3.00007	2.0008	2.00008
323	0.0001	3.00007	2.0008	3.00007
324	0.0001	3.00007	2.0008	4.00006
325	0.0001	3.00007	2.0008	5.00005
326	0.0001	3.00007	2.0008	6.00004
327	0.0001	3.00007	2.0008	7.00003
328	0.0001	3.00007	2.0008	8.00002
329	0.0001	3.00007	2.0008	9.00001
330	0.0001	3.00007	3.0007	0.0001
331	0.0001	3.00007	3.0007	1.00009
332	0.0001	3.00007	3.0007	2.00008
333	0.0001	3.00007	3.0007	3.00007
334	0.0001	3.00007	3.0007	4.00006
335	0.0001	3.00007	3.0007	5.00005
336	0.0001	3.00007	3.0007	6.00004
337	0.0001	3.00007	3.0007	7.00003
338	0.0001	3.00007	3.0007	8.00002
339	0.0001	3.00007	3.0007	9.00001
340	0.0001	3.00007	4.0006	0.0001
341	0.0001	3.00007	4.0006	1.00009
342	0.0001	3.00007	4.0006	2.00008
343	0.0001	3.00007	4.0006	3.00007
344	0.0001	3.00007	4.0006	4.00006
345	0.0001	3.00007	4.0006	5.00005
346	0.0001	3.00007	4.0006	6.00004
347	0.0001	3.00007	4.0006	7.00003
348	0.0001	3.00007	4.0006	8.00002
349	0.0001	3.00007	4.0006	9.00001
350	0.0001	3.00007	5.0005	0.0001
351	0.0001	3.00007	5.0005	1.00009
352	0.0001	3.00007	5.0005	2.00008
353	0.0001	3.00007	5.0005	3.00007
354	0.0001	3.00007	5.0005	4.00006
355	0.0001	3.00007	5.0005	5.00005
356	0.0001	3.00007	5.0005	6.00004
357	0.0001	3.00007	5.0005	7.00003
358	0.0001	3.00007	5.0005	8.00002
359	0.0001	3.00007	5.0005	9.00001
360	0.0001	3.00007	6.0004	0.0001
361	0.0001	3.00007	6.0004	1.00009
362	0.0001	3.00007	6.0004	2.00008
363	0.0001	3.00007	6.0004	3.00007
364	0.0001	3.00007	6.0004	4.00006
365	0.0001	3.00007	6.0004	5.00005
366	0.0001	3.00007	6.0004	6.00004
367	0.0001	3.00007	6.0004	7.00003
368	0.0001	3.00007	6.0004	8.00002
369	0.0001	3.00007	6.0004	9.00001
370	0.0001	3.00007	7.0003	0.0001
371	0.0001	3.00007	7.0003	1.00009
372	0.0001	3.00007	7.0003	2.00008
373	0.0001	3.00007	7.0003	3.00007
374	0.0001	3.00007	7.0003	4.00006
375	0.0001	3.00007	7.0003	5.00005
376	0.0001	3.00007	7.0003	6.00004
377	0.0001	3.00007	7.0003	7.00003
378	0.0001	3.00007	7.0003	8.00002
379	0.0001	3.00007	7.0003	9.00001
380	0.0001	3.00007	8.0002	0.0001
381	0.0001	3.00007	8.0002	1.00009
382	0.0001	3.00007	8.0002	2.00008
383	0.0001	3.00007	8.0002	3.00007
384	0.0001	3.00007	8.0002	4.00006
385	0.0001	3.00007	8.0002	5.00005
386	0.0001	3.00007	8.0002	6.00004
387	0.0001	3.00007	8.0002	7.00003
388	0.0001	3.00007	8.0002	8.00002
389	0.0001	3.00007	8.0002	9.00001
390	0.0001	3.00007	9.0001	0.0001
391	0.0001	3.00007	9.0001	1.00009
392	0.0001	3.00007	9.0001	2.00008
393	0.0001	3.00007	9.0001	3.00007
394	0.0001	3.00007	9.0001	4.00006
395	0.0001	3.00007	9.0001	5.00005
396	0.0001	3.00007	9.0001	6.00004
397	0.0001	3.00007	9.0001	7.00003
398	0.0001	3.00007	9.0001	8.00002
399	0.0001	3.00007	9.0001	9.00001
400	0.0001	4.00006	0.001	0.0001
401	0.0001	4.00006	0.001	1.00009
402	0.0001	4.00006	0.001	2.00008
403	0.0001	4.00006	0.001	3.00007
404	0.0001	4.00006	0.001	4.00006
405	0.0001	4.00006	0.001	5.00005
406	0.0001	4.00006	0.001	6.00004
407	0.0001	4.00006	0.001	7.00003
408	0.0001	4.00006	0.001	8.00002
409	0.0001	4.00006	0.001	9.00001
410	0.0001	4.00006	1.0009	0.0001
411	0.0001	4.00006	1.0009	1.00009
412	0.0001	4.00006	1.0009	2.00008
413	0.0001	4.00006	1.0009	3.00007
414	0.0001	4.00006	1.0009	4.00006
415	0.0001	4.00006	1.0009	5.00005
416	0.0001	4.00006	1.0009	6.00004
417	0.0001	4.00006	1.0009	7.00003
418	0.0001	4.00006	1.0009	8.00002
419	0.0001	4.00006	1.0009	9.00001
420	0.0001	4.00006	2.0008	0.0001
421	0.0001	4.00006	2.0008	1.00009
422	0.0001	4.00006	2.0008	2.00008
423	0.0001	4.00006	2.0008	3.00007
424	0.0001	4.00006	2.0008	4.00006
425	0.0001	4.00006	2.0008	5.00005
426	0.0001	4.00006	2.0008	6.00004
427	0.0001	4.00006	2.0008	7.00003
428	0.0001	4.00006	2.0008	8.00002
429	0.0001	4.00006	2.0008	9.00001
430	0.0001	4.00006	3.0007	0.0001
431	0.0001	4.00006	3.0007	1.00009
432	0.0001	4.00006	3.0007	2.00008
433	0.0001	4.00006	3.0007	3.00007
434	0.0001	4.00006	3.0007	4.00006
435	0.0001	4.00006	3.0007	5.00005
436	0.0001	4.00006	3.0007	6.00004
437	0.0001	4.00006	3.0007	7.00003
438	0.0001	4.00006	3.0007	8.00002
439	0.0001	4.00006	3.0007	9.00001
440	0.0001	4.00006	4.0006	0.0001
441	0.0001	4.00006	4.0006	1.00009
442	0.0001	4.00006	4.0006	2.00008
443	0.0001	4.00006	4.0006	3.00007
444	0.0001	4.00006	4.0006	4.00006
445	0.0001	4.00006	4.0006	5.00005
446	0.0001	4.00006	4.0006	6.00004
447	0.0001	4.00006	4.0006	7.00003
448	0.0001	4.00006	4.0006	8.00002
449	0.0001	4.00006	4.0006	9.00001
450	0.0001	4.00006	5.0005	0.0001
451	0.0001	4.00006	5.0005	1.00009
452	0.0001	4.00006	5.0005	2.00008
453	0.0001	4.00006	5.0005	3.00007
454	0.0001	4.00006	5.0005	4.00006
455	0.0001	4.00006	5.0005	5.00005
456	0.0001	4.00006	5.0005	6.00004
457	0.0001	4.00006	5.0005	7.00003
458	0.0001	4.00006	5.0005	8.00002
459	0.0001	4.00006	5.0005	9.00001
460	0.0001	4.00006	6.0004	0.0001
461	0.0001	4.00006	6.0004	1.00009
462	0.0001	4.00006	6.0004	2.00008
463	0.0001	4.00006	6.0004	3.00007
464	0.0001	4.00006	6.0004	4.00006
465	0.0001	4.00006	6.0004	5.00005
466	0.0001	4.00006	6.0004	6.00004
467	0.0001	4.00006	6.0004	7.00003
468	0.0001	4.00006	6.0004	8.00002
469	0.0001	4.00006	6.0004	9.00001
470	0.0001	4.00006	7.0003	0.0001
471	0.0001	4.00006	7.0003	1.00009
472	0.0001	4.00006	7.0003	2.00008
473	0.0001	4.00006	7.0003	3.00007
474	0.0001	4.00006	7.0003	4.00006
475	0.0001	4.00006	7.0003	5.00005
476	0.0001	4.00006	7.0003	6.00004
477	0.0001	4.00006	7.0003	7.00003
478	0.0001	4.00006	7.0003	8.00002
479	0.0001	4.00006	7.0003	9.00001
480	0.0001	4.00006	8.0002	0.0001
481	0.0001	4.00006	8.0002	1.00009
482	0.0001	4.00006	8.0002	2.00008
483	0.0001	4.00006	8.0002	3.00007
484	0.0001	4.00006	8.0002	4.00006
485	0.0001	4.00006	8.0002	5.00005
486	0.0001	4.00006	8.0002	6.00004
487	0.0001	4.00006	8.0002	7.00003
488	0.0001	4.00006	8.0002	8.00002
489	0.0001	4.00006	8.0002	9.00001
490	0.0001	4.00006	9.0001	0.0001
491	0.0001	4.00006	9.0001	1.00009
492	0.0001	4.00006	9.0001	2.00008
493	0.0001	4.00006	9.0001	3.00007
494	0.0001	4.00006	9.0001	4.00006
495	0.0001	4.00006	9.0001	5.00005
496	0.0001	4.00006	9.0001	6.00004
497	0.0001	4.00006	9.0001	7.00003
498	0.0001	4.00006	9.0001	8.00002
499	0.0001	4.00006	9.0001	9.00001
500	0.0001	5.00005	0.001	0.0001
501	0.0001	5.00005	0.001	1.00009
502	0.0001	5.00005	0.001	2.00008
503	0.0001	5.00005	0.001	3.00007
504	0.0001	5.00005	0.001	4.00006
505	0.0001	5.00005	0.001	5.00005
506	0.0001	5.00005	0.001	6.00004
507	0.0001	5.00005	0.001	7.00003
508	0.0001	5.00005	0.001	8.00002
509	0.0001	5.00005	0.001	9.00001
510	0.0001	5.00005	1.0009	0.0001
511	0.0001	5.00005	1.0009	1.00009
512	0.0001	5.00005	1.0009	2.00008
513	0.0001	5.00005	1.0009	3.00007
514	0.0001	5.00005	1.0009	4.00006
515	0.0001	5.00005	1.0009	5.00005
516	0.0001	5.00005	1.0009	6.00004
517	0.0001	5.00005	1.0009	7.00003
518	0.0001	5.00005	1.0009	8.00002
519	0.0001	5.00005	1.0009	9.00001
520	0.0001	5.00005	2.0008	0.0001
521	0.0001	5.00005	2.0008	1.00009
522	0.0001	5.00005	2.0008	2.00008
523	0.0001	5.00005	2.0008	3.00007
524	0.0001	5.00005	2.0008	4.00006
525	0.0001	5.00005	2.0008	5.00005
526	0.0001	5.00005	2.0008	6.00004
527	0.0001	5.00005	2.0008	7.00003
528	0.0001	5.00005	2.0008	8.00002
529	0.0001	5.00005	2.0008	9.00001
530	0.0001	5.00005	3.0007	0.0001
531	0.0001	5.00005	3.0007	1.00009
532	0.0001	5.00005	3.0007	2.00008
533	0.0001	5.00005	3.0007	3.00007
534	0.0001	5.00005	3.0007	4.00006
535	0.0001	5.00005	3.0007	5.00005
536	0.0001	5.00005	3.0007	6.00004
537	0.0001	5.00005	3.0007	7.00003
538	0.0001	5.00005	3.0007	8.00002
539	0.0001	5.00005	3.0007	9.00001
540	0.0001	5.00005	4.0006	0.0001
541	0.0001	5.00005	4.0006	1.00009
542	0.0001	5.00005	4.0006	2.00008
543	0.0001	5.00005	4.0006	3.00007
544	0.0001	5.00005	4.0006	4.00006
545	0.0001	5.00005	4.0006	5.00005
546	0.0001	5.00005	4.0006	6.00004
547	0.0001	5.00005	4.0006	7.00003
548	0.0001	5.00005	4.0006	8.00002
549	0.0001	5.00005	4.0006	9.00001
550	0.0001	5.00005	5.0005	0.0001
551	0.0001	5.00005	5.0005	1.00009
552	0.0001	5.00005	5.0005	2.00008
553	0.0001	5.00005	5.0005	3.00007
554	0.0001	5.00005	5.0005	4.00006
555	0.0001	5.00005	5.0005	5.00005
556	0.0001	5.00005	5.0005	6.00004
557	0.0001	5.00005	5.0005	7.00003
558	0.0001	5.00005	5.0005	8.00002
559	0.0001	5.00005	5.0005	9.00001
560	0.0001	5.00005	6.0004	0.0001
561	0.0001	5.00005	6.0004	1.00009
562	0.0001	5.00005	6.0004	2.00008
563	0.0001	5.00005	6.0004	3.00007
564	0.0001	5.00005	6.0004	4.00006
565	0.0001	5.00005	6.0004	5.00005
566	0.0001	5.00005	6.0004	6.00004
567	0.0001	5.00005	6.0004	7.00003
568	0.0001	5.00005	6.0004	8.00002
569	0.0001	5.00005	6.0004	9.00001
570	0.0001	5.00005	7.0003	0.0001
571	0.0001	5.00005	7.0003	1.00009
572	0.0001	5.00005	7.0003	2.00008
573	0.0001	5.00005	7.0003	3.00007
574	0.0001	5.00005	7.0003	4.00006
575	0.0001	5.00005	7.0003	5.00005
576	0.0001	5.00005	7.0003	6.00004
577	0.0001	5.00005	7.0003	7.00003
578	0.0001	5.00005	7.0003	8.00002
579	0.0001	5.00005	7.0003	9.00001
580	0.0001	5.00005	8.0002	0.0001
581	0.0001	5.00005	8.0002	1.00009
582	0.0001	5.00005	8.0002	2.00008
583	0.0001	5.00005	8.0002	3.00007
584	0.0001	5.00005	8.0002	4.00006
585	0.0001	5.00005	8.0002	5.00005
586	0.0001	5.00005	8.0002	6.00004
587	0.0001	5.00005	8.0002	7.00003
588	0.0001	5.00005	8.0002	8.00002
589	0.0001	5.00005	8.0002	9.00001
590	0.0001	5.00005	9.0001	0.0001
591	0.0001	5.00005	9.0001	1.00009
592	0.0001	5.00005	9.0001	2.00008
593	0.0001	5.00005	9.0001	3.00007
594	0.0001	5.00005	9.0001	4.00006
595	0.0001	5.00005	9.0001	5.00005
596	0.0001	5.00005	9.0001	6.00004
597	0.0001	5.00005	9.0001	7.00003
598	0.0001	5.00005	9.0001	8.00002
599	0.0001	5.00005	9.0001	9.00001
600	0.0001	6.00004	0.001	0.0001
601	0.0001	6.00004	0.001	1.00009
602	0.0001	6.00004	0.001	2.00008
603	0.0001	6.00004	0.001	3.00007
604	0.0001	6.00004	0.001	4.00006
605	0.0001	6.00004	0.001	5.00005
606	0.0001	6.00004	0.001	6.00004
607	0.0001	6.00004	0.001	7.00003
608	0.0001	6.00004	0.001	8.00002
609	0.0001	6.00004	0.001	9.00001
610	0.0001	6.00004	1.0009	0.0001
611	0.0001	6.00004	1.0009	1.00009
612	0.0001	6.00004	1.0009	2.00008
613	0.0001	6.00004	1.0009	3.00007
614	0.0001	6.00004	1.0009	4.00006
615	0.0001	6.00004	1.0009	5.00005
616	0.0001	6.00004	1.0009	6.00004
617	0.0001	6.00004	1.0009	7.00003
618	0.0001	6.00004	1.0009	8.00002
619	0.0001	6.00004	1.0009	9.00001
620	0.0001	6.00004	2.0008	0.0001
621	0.0001	6.00004	2.0008	1.00009
622	0.0001	6.00004	2.0008	2.00008
623	0.0001	6.00004	2.0008	3.00007
624	0.0001	6.00004	2.0008	4.00006
